"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","41","LInsertACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespCommandTests","LInsertACLsAsync"
"","2113","TransactionProcMSetPxTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespTransactionProcTests","TransactionProcMSetPxTest"
"","998","SpanByteRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","SpanByteStressChainTests","SpanByteRcMultiThreadTest"
"","49","GetSetACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespCommandTests","GetSetACLsAsync"
"","27","LRangeACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespCommandTests","LRangeACLsAsync"
"","1029","RecoveryTestByAllocatorType","Tsavorite.test.recovery.sumstore - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","AllocatorTypeRecoveryTests","RecoveryTestByAllocatorType"
"","64","LuaAllowedFunctions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","GarnetServerConfigTests","LuaAllowedFunctions"
"","4","LPOSWithOptions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespListTests","LPOSWithOptions"
"","6","CommandGetKeysTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","RespCommandTests","CommandGetKeysTest"
"","1128","UseEvalShaLightClient","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","LuaScriptTests","UseEvalShaLightClient"
"","38","SpanByteRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","SpanByteStressChainTests","SpanByteRcMultiThreadTest"
"","15","BitOp_Binary_DifferentTails","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","GarnetBitmapTests","BitOp_Binary_DifferentTails"
"","299","ParallelPasswordHashTest","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","ParallelTests","ParallelPasswordHashTest"
"","2","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Release","Linux","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","6","SimpleIncrementInvalidValue","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespTests","SimpleIncrementInvalidValue"
"","2","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Release","Windows","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","17","ConfigSetMemorySizeTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespConfigTests","ConfigSetMemorySizeTest"
"","24","NumberArgumentCoercion","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","LuaScriptTests","NumberArgumentCoercion"
"","5","ZUnionStoreWithFirstKeyNotExisting","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","RespSortedSetTests","ZUnionStoreWithFirstKeyNotExisting"
"","1","SpanByteRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net8.0 | Debug","Windows","SpanByteStressChainTests","SpanByteRcMultiThreadTest"
"","40","TestShiftHeadAddressLUC","Tsavorite.test.LockableUnsafeContext - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","LockableUnsafeContextTests","TestShiftHeadAddressLUC"
"","979","BitOp_Binary_SameSize","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","GarnetBitmapTests","BitOp_Binary_SameSize"
"","6","CanDeleteMultipleFields","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespHashTests","CanDeleteMultipleFields"
"","2","InPlaceUpdaterTest","Tsavorite.test.Cancellation - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","CancellationTests","InPlaceUpdaterTest"
"","1","ParseACLRuleDescriptionTest","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","AclParserTests","ParseACLRuleDescriptionTest"
"","3","AofDeleteObjectStoreRecoverTest","Garnet.test - 2/12/2026","2026-02-12","broken","2026-02-12","net10.0 | Release","Linux","RespAofAzureTests","AofDeleteObjectStoreRecoverTest"
"","31","ClientSetNameACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespCommandTests","ClientSetNameACLsAsync"
"","85","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","0","RefreshUncommittedAsyncTest","Tsavorite.test - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Release","Linux","TsavoriteLogTruncateTests","RefreshUncommittedAsyncTest"
"Unblock normal client with ERROR
","1023","ClientUnblockBasicTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespTests","ClientUnblockBasicTest"
"","10","ClusterCommandWrongParameters","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","ClusterNegativeTests","ClusterCommandWrongParameters"
"","3109","KeepTtlTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespTests","KeepTtlTest"
"","614","BitOp_Binary_SameSize","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","GarnetBitmapTests","BitOp_Binary_SameSize"
"","6","CanDoZRangeByLex","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespSortedSetTests","CanDoZRangeByLex"
"","300","RecoveryTestFullCheckpoint","Tsavorite.test.recovery.sumstore - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","DeviceTypeRecoveryTests","RecoveryTestFullCheckpoint"
"","65","ForceRCUAndRecover","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","MiscTests","ForceRCUAndRecover"
"","18","CustomCommandRegistrationTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespCustomCommandTests","CustomCommandRegistrationTest"
"","86","RecoveryCheck3","Tsavorite.test.recovery - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","RecoveryCheck3Tests","RecoveryCheck3"
"","19","SDiffStoreWithFirstKeyNotExisting","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespSetTest","SDiffStoreWithFirstKeyNotExisting"
"","4","MultiRPUSHAndLTRIM","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespListTests","MultiRPUSHAndLTRIM"
"","0","ScanQuoted","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","JsonPathExecuteTests","ScanQuoted"
"","2252","ClusterSimpleMigrateSlotsRanges","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","ClusterMigrateTests","ClusterSimpleMigrateSlotsRanges"
"","1001","BZPopMinACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespCommandTests","BZPopMinACLsAsync"
"Set valid name
","10","ClientSetNameTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","RespTests","ClientSetNameTest"
"","22","DeleteIfValueNotEqualsTest","Tsavorite.test.Expiration - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","ExpirationTests","DeleteIfValueNotEqualsTest"
"","0","ParseACLRuleDescriptionTest","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","AclParserTests","ParseACLRuleDescriptionTest"
"","3","TruncateUntilBasic","Tsavorite.test - 2/12/2026","2026-02-12","broken","2026-02-12","net8.0 | Release","Windows","TsavoriteLogTruncateTests","TruncateUntilBasic"
"","50","ConfigSetIndexSizeTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespConfigTests","ConfigSetIndexSizeTest"
"","4","LPOSWithoutOptions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespListTests","LPOSWithoutOptions"
"","2431","ClusterEmptyReplicaDisklessSync","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","ClusterReplicationDisklessSyncTests","ClusterEmptyReplicaDisklessSync"
"","5403","RecoveryCheck4","Tsavorite.test.recovery - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RecoveryCheck4Tests","RecoveryCheck4"
"Empty first string length
","11","LCSWithLenOption","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespTests","LCSWithLenOption"
"","13","SimpleIncrementOverflow","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespTests","SimpleIncrementOverflow"
"","2235","ClusterDivergentReplicasTest","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","ClusterReplicationBaseTests","ClusterDivergentReplicasTest"
"","0","SinglePropertyAndFilterWithEscapeQuote","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","JsonPathParseTests","SinglePropertyAndFilterWithEscapeQuote"
"","5","BitOp_Binary_DifferentTails","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","GarnetBitmapTests","BitOp_Binary_DifferentTails"
"","1491","ClusterReplicationSimpleFailover","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","ClusterReplicationBaseTests","ClusterReplicationSimpleFailover"
"","11","StreamingSnapshotBasicTest","Tsavorite.test.recovery - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RecoveryCheckStreamingSnapshotTests","StreamingSnapshotBasicTest"
"","47","RedisAclCheckCmd","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","LuaScriptTests","RedisAclCheckCmd"
"","18","CanDoRPopLPushGC","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespListTests","CanDoRPopLPushGC"
"","4","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Release","Linux","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","3","IntersectAndStoreWithNoSetsReturnErrWrongNumArgs","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespSetTest","IntersectAndStoreWithNoSetsReturnErrWrongNumArgs"
"","17","DeleteIfValueNotEqualsTest","Tsavorite.test.Expiration - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","ExpirationTests","DeleteIfValueNotEqualsTest"
"","14","CanDoSScanWithCursor","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","RespSetTest","CanDoSScanWithCursor"
"","4","KeyExpireAtWithGtOptionAndExistingKeyHasLargerExpire","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespTests","KeyExpireAtWithGtOptionAndExistingKeyHasLargerExpire"
"","717","ByteArrayBasicTest","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","GenericByteArrayTests","ByteArrayBasicTest"
"","3","CanDoSunionStoreLC","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespSetTest","CanDoSunionStoreLC"
"","1945","ReadNoKeyTests","Tsavorite.test.readaddress - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","ReadAddressTests","ReadNoKeyTests"
"","3","NativeInMemRMWNoRefKeys","Tsavorite.test.UnsafeContext - 2/12/2026","2026-02-12","broken","2026-02-12","net8.0 | Debug","Linux","BasicUnsafeContextTests","NativeInMemRMWNoRefKeys"
"","1","SpanByteRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net8.0 | Debug","Linux","SpanByteStressChainTests","SpanByteRcMultiThreadTest"
"","7","PingTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespAdminCommandsTests","PingTest"
"","5","CanAddAndListMembersLC","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespSetTest","CanAddAndListMembersLC"
"","16","GetExpiryWitInvalidOptions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespTests","GetExpiryWitInvalidOptions"
"","26","BitOp_Binary_SameSize","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","GarnetBitmapTests","BitOp_Binary_SameSize"
"","1","ParseACLRuleDescriptionTest","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","AclParserTests","ParseACLRuleDescriptionTest"
"","1","MultipleIndexes","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","JsonPathParseTests","MultipleIndexes"
"","48","ClusterFlushAllACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespCommandTests","ClusterFlushAllACLsAsync"
"","6","LPOSWithOptions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","RespListTests","LPOSWithOptions"
"","3","SpanByteRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Release","Linux","SpanByteStressChainTests","SpanByteRcMultiThreadTest"
"Set expiry only when no expiration exists
","10","CanDoSortedSetExpireWithOptions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespSortedSetTests","CanDoSortedSetExpireWithOptions"
"","50","RecoveryCheck5","Tsavorite.test.recovery - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RecoveryCheck5Tests","RecoveryCheck5"
"","10","ScriptFlushErrors","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","LuaScriptTests","ScriptFlushErrors"
"","1","BooleanExpression_EqualsOperator","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","QueryExpressionTests","BooleanExpression_EqualsOperator"
"","2275","ClusterTLSMigrateSlotsWithObjects","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","ClusterTLSMT","ClusterTLSMigrateSlotsWithObjects"
"","6","SpanByteUpdateRevivifyTest","Tsavorite.test.Revivification - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RevivificationSpanByteTests","SpanByteUpdateRevivifyTest"
"","117","LiveBinWrappingNoRevivTest","Tsavorite.test.Revivification - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RevivificationSpanByteTests","LiveBinWrappingNoRevivTest"
"","11","DelIfGreaterOnAnAlreadyExistingKeyWithoutEtagRCUWorks","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespEtagTests","DelIfGreaterOnAnAlreadyExistingKeyWithoutEtagRCUWorks"
"Pop minimum score with expired items
","1311","BasicBzmpopWithExpireItemsTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespBlockingCollectionTests","BasicBzmpopWithExpireItemsTest"
"","0","EvaluateIndexerOnObject","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","JsonPathExecuteTests","EvaluateIndexerOnObject"
"","13","ComplexLuaTest1","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","LuaScriptTests","ComplexLuaTest1"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","JsonPathRegressionTests","TestRegression"
"","10","CanManageExistingKeyButOtherTypeLC","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespSortedSetTests","CanManageExistingKeyButOtherTypeLC"
"","11","UpsertDefaultsTest","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","BasicTests","UpsertDefaultsTest"
"","117","LuaLoggingOptions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","GarnetServerConfigTests","LuaLoggingOptions"
"","42","EnqueueAsyncBasicTest","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","EnqueueTests","EnqueueAsyncBasicTest"
"","16","ClusterAnyIPAnnounce","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","ClusterConfigTests","ClusterAnyIPAnnounce"
"","16","MultiRegisterCommandTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespCustomCommandTests","MultiRegisterCommandTest"
"","18","AddWithOptions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespSortedSetTests","AddWithOptions"
"","11","SetIfMatchSetsKeyValueOnNonExistingKey","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","RespEtagTests","SetIfMatchSetsKeyValueOnNonExistingKey"
"","4","BlittableLogCompactionCustomFunctionsTest2","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","BlittableLogCompactionTests","BlittableLogCompactionCustomFunctionsTest2"
"","3","ReadPendingWithNewDifferentKeyInChain","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","CompletePendingTests","ReadPendingWithNewDifferentKeyInChain"
"","15","Resp3ToLuaConversions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","LuaScriptTests","Resp3ToLuaConversions"
"","7","ZDiffWithFirstKeyNotExisting","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespSortedSetTests","ZDiffWithFirstKeyNotExisting"
"","5","IntentionalOOM","Garnet.test - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Release","Windows","LuaScriptTests","IntentionalOOM"
"","1","SpanByteRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net8.0 | Debug","Linux","SpanByteStressChainTests","SpanByteRcMultiThreadTest"
"","26","CommandDocsACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespCommandTests","CommandDocsACLsAsync"
"","1","EvaluateWildcardProperty","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","JsonPathExecuteTests","EvaluateWildcardProperty"
"","168","ConfigSetIndexSizeTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespConfigTests","ConfigSetIndexSizeTest"
"","2","LongRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net8.0 | Debug","Windows","LongStressChainTests","LongRcMultiThreadTest"
"","24","RedisAclCheckCmd","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","LuaScriptTests","RedisAclCheckCmd"
"","3","AddElementsToTheListTail_WithAsync","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespListGarnetClientTests","AddElementsToTheListTail_WithAsync"
"","5","CanDoSimpleEvalHelloSE","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","LuaScriptTests","CanDoSimpleEvalHelloSE"
"","14","BitOp_Binary_DifferentTails","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","GarnetBitmapTests","BitOp_Binary_DifferentTails"
"","9","LongRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net8.0 | Release","Linux","LongStressChainTests","LongRcMultiThreadTest"
"","1","BlittableIterationBasicTest","Tsavorite.test - 2/12/2026","2026-02-12","skipped","2026-02-12","net8.0 | Debug","Linux","BlittableIterationTests","BlittableIterationBasicTest"
"","28","LongRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","LongStressChainTests","LongRcMultiThreadTest"
"","12","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net8.0 | Debug","Linux","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","JsonPathRegressionTests","TestRegression"
"","103","RecoveryCheck2","Tsavorite.test.recovery - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RecoveryCheck2Tests","RecoveryCheck2"
"","6","BitOp_Binary_SameSize","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","GarnetBitmapTests","BitOp_Binary_SameSize"
"","8","CanManageNotExistingKeySE","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespSortedSetTests","CanManageNotExistingKeySE"
"","32","SpanByteRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","SpanByteStressChainTests","SpanByteRcMultiThreadTest"
"","5036","TlsSetExpiryIncr","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespTlsTests","TlsSetExpiryIncr"
"","11","StructSize","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","LuaScriptTests","StructSize"
"","1","SpanByteRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Debug","Windows","SpanByteStressChainTests","SpanByteRcMultiThreadTest"
"","30","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","4","LPOSWithoutOptions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespListTests","LPOSWithoutOptions"
"","26","TryPromoteLockTimeSpanLimitTest","Tsavorite.test.LockableUnsafeContext - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","LockableUnsafeContextTests","TryPromoteLockTimeSpanLimitTest"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","JsonPathRegressionTests","TestRegression"
"","32","GenericIterationPushLockTest","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","GenericIterationTests","GenericIterationPushLockTest"
"","48","TruncateUntilBasic","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","TsavoriteLogTruncateTests","TruncateUntilBasic"
"","6","SimpleIncrementByFloatWithInvalidFloat","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespTests","SimpleIncrementByFloatWithInvalidFloat"
"","13","CanUseSetNxStringResultAsync","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","GarnetClientTests","CanUseSetNxStringResultAsync"
"","19","BitmapBitFieldInvalidOptionsTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","GarnetBitmapTests","BitmapBitFieldInvalidOptionsTest"
"","0","ParseACLRuleDescriptionTest","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","AclParserTests","ParseACLRuleDescriptionTest"
"","4","CanDoKeyNotFoundCommandLC","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespHashTests","CanDoKeyNotFoundCommandLC"
"","13","RedisVersion","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","LuaScriptTests","RedisVersion"
"","33","SingleUnicodeSetGetGarnetClient","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespTlsTests","SingleUnicodeSetGetGarnetClient"
"","12","TryLockCancellationTest","Tsavorite.test.LockableUnsafeContext - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","LockableUnsafeContextTests","TryLockCancellationTest"
"","3","CanUseZRevRange","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespSortedSetTests","CanUseZRevRange"
"","88","AofUpsertStoreCkptRecoverTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespAofTests","AofUpsertStoreCkptRecoverTest"
"","707","SpanByteRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","SpanByteStressChainTests","SpanByteRcMultiThreadTest"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","JsonPathRegressionTests","TestRegression"
"Set expiry only when new TTL is less
","5","CanDoSortedSetExpireWithOptions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespSortedSetTests","CanDoSortedSetExpireWithOptions"
"","3251","ClusterClientList","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","ClusterManagementTests","ClusterClientList"
"","11","SetIfValueEqualsTest","Tsavorite.test.Expiration - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","ExpirationTests","SetIfValueEqualsTest"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","JsonPathRegressionTests","TestRegression"
